employee_id,first_name,last_name,gender,hire_date,termination_date,department,job_level,location
2910,Denise,Valentin,Female,2025-08-08,,Product,T1,Limoges
3428,Élise,Maillet,Non-Binary,2025-03-11,,Human Resources,T2,Nantes
6419,Anaïs,Fernandes,Female,2021-08-06,,Sales,T1,Limoges
5657,Audrey,Rossi,Female,2024-05-31,,Data,T4,Bordeaux
9458,Geneviève,Dijoux,Non-Binary,2021-11-29,,Finance,T2,Lyon
2664,Gérard,Hebert,Male,2024-11-30,,Data,T4,Nantes
3199,Éléonore,Joseph,Non-Binary,2023-06-17,,Finance,T2,Nantes
5984,Aimé,Henry,Male,2025-04-27,2025-09-27,Human Resources,T2,Nantes
6899,Jules,Rey,Male,2023-12-07,,Engineering,T2,Marseille
1597,François,Maillard,Male,2024-01-11,,Sales,T1,Lyon
6250,Isabelle,Lombard,Female,2024-07-17,,Engineering,T1,Limoges
4229,Mathilde,Fleury,Female,2020-12-07,,Data,T5,Bordeaux
3029,Gilles,Guérin,Male,2023-05-12,,Finance,T1,Marseille
3300,Margaret,Jacquet,Non-Binary,2024-06-27,,Finance,T5,Nantes
5716,Michelle,Rousseau,Non-Binary,2023-12-11,,Engineering,T5,Limoges
8098,Catherine,Perez,Female,2025-01-18,,Data,T5,Limoges
7419,Victoire,Barre,Non-Binary,2023-10-24,,Human Resources,T1,Lyon
3632,Maggie,Jourdan,Non-Binary,2021-06-23,,Finance,T5,Lille
4564,Aimé,Martineau,Male,2025-09-05,,Engineering,T5,Bordeaux
3075,Élisabeth,Fleury,Non-Binary,2022-11-18,,Data,T4,Nantes
8276,Andrée,Blanchet,Non-Binary,2022-09-01,,Human Resources,T3,Nantes
5242,Adrienne,Guillaume,Non-Binary,2022-04-21,,Finance,T2,Marseille
7635,Thierry,Mahe,Male,2022-07-19,,Human Resources,T1,Marseille
2306,Christophe,Chauvin,Male,2022-07-20,,Finance,T3,Nantes
2807,Emmanuelle,Pascal,Non-Binary,2025-05-22,,Sales,T3,Bordeaux
2479,Anouk,Baudry,Female,2022-05-17,,Engineering,T2,Nantes
9790,Colette,Jacques,Non-Binary,2022-11-25,2024-12-30,Data,T3,Lille
4555,Benoît,Navarro,Male,2021-01-31,,Engineering,T4,Nantes
1888,Agathe,Ledoux,Non-Binary,2021-01-05,,Human Resources,T2,Limoges
8840,Simone,Bernard,Non-Binary,2024-12-13,2025-01-09,Data,T1,Marseille
7086,Anouk,Guillaume,Female,2022-02-13,2025-06-19,Engineering,T5,Lille
1444,Nathalie,Boyer,Non-Binary,2020-12-14,,Human Resources,T5,Nantes
8166,Françoise,Gérard,Female,2021-11-14,,Data,T3,Bordeaux
2552,Laure,Martin,Female,2021-07-18,,Human Resources,T1,Lyon
8156,Guy,Costa,Male,2022-09-23,,Engineering,T3,Lyon
4514,Sébastien,Munoz,Male,2024-11-24,,Engineering,T4,Limoges
2777,Adrienne,Guyot,Female,2021-08-13,,Human Resources,T5,Marseille
4158,Joseph,Coulon,Male,2022-06-25,,Human Resources,T3,Paris
5050,Vincent,Denis,Male,2020-11-26,,Engineering,T1,Lille
6662,Maryse,Weiss,Female,2025-07-14,,Sales,T3,Nantes
9082,Charles,Meyer,Male,2021-03-18,,Data,T2,Lille
4681,Victoire,Meyer,Female,2024-05-16,,Product,T3,Bordeaux
6775,Valentine,Klein,Female,2023-08-11,,Data,T4,Nantes
3401,Sabine,Blanc,Non-Binary,2021-01-26,,Data,T3,Marseille
2900,Pénélope,Muller,Non-Binary,2024-06-12,,Finance,T5,Nantes
8732,Geneviève,Benard,Non-Binary,2022-06-06,,Finance,T3,Nantes
2168,Édith,Guillet,Non-Binary,2020-10-17,,Finance,T2,Lyon
2053,Inès,Lebrun,Non-Binary,2021-10-18,,Data,T3,Lyon
8653,Jérôme,Guillou,Male,2022-12-07,,Human Resources,T2,Lille
6067,Hélène,Arnaud,Non-Binary,2024-09-29,,Human Resources,T3,Paris
8994,Lucie,Gilbert,Non-Binary,2023-09-11,,Finance,T4,Lyon
6111,Mathilde,Lelièvre,Female,2022-11-25,,Sales,T3,Bordeaux
1522,Susanne,Chauvin,Non-Binary,2022-06-22,,Product,T1,Lyon
3937,Émile,Raymond,Male,2025-06-17,,Human Resources,T1,Paris
4264,Astrid,Guillet,Non-Binary,2023-08-09,2024-04-27,Finance,T5,Limoges
9897,Gilbert,Gaudin,Male,2025-07-02,2025-09-26,Finance,T2,Paris
2981,Rémy,Jacob,Male,2021-10-27,,Product,T5,Paris
9461,Claudine,Fournier,Non-Binary,2025-08-07,,Engineering,T2,Limoges
8029,Grégoire,Paul,Male,2022-01-12,,Human Resources,T2,Bordeaux
7710,Catherine,Dupré,Female,2023-06-10,,Engineering,T5,Lyon
4590,Juliette,Navarro,Female,2025-03-01,,Product,T3,Paris
2386,Alphonse,Gilles,Male,2022-02-14,2024-08-14,Engineering,T3,Limoges
7041,Claudine,Costa,Non-Binary,2024-11-25,,Data,T3,Nantes
2160,Denise,Courtois,Female,2023-10-16,2025-07-26,Finance,T1,Marseille
6168,Arnaude,Roche,Non-Binary,2021-01-22,,Engineering,T2,Lyon
4173,Mathilde,Pineau,Female,2025-02-01,2025-05-13,Product,T4,Marseille
6863,Lorraine,Couturier,Female,2024-11-16,,Finance,T2,Lyon
8876,Zoé,Cordier,Female,2021-01-13,,Human Resources,T4,Limoges
2369,Alexandre,Barthelemy,Male,2023-02-07,,Engineering,T5,Lyon
6587,Monique,Hoarau,Female,2023-05-26,,Engineering,T1,Paris
7038,Paulette,Lucas,Non-Binary,2024-08-26,,Sales,T5,Paris
8338,Odette,Bailly,Female,2021-08-31,,Product,T5,Paris
3145,Agnès,Brun,Female,2021-07-01,,Finance,T1,Nantes
3494,Grégoire,Garcia,Male,2022-12-11,,Human Resources,T3,Lille
8291,Susanne,Gosselin,Non-Binary,2020-11-23,,Sales,T5,Nantes
4415,Sébastien,Durand,Male,2022-05-03,,Data,T5,Lille
8532,Claude,Maillet,Non-Binary,2025-07-04,,Human Resources,T4,Paris
3832,Nathalie,Laine,Female,2021-07-31,,Product,T4,Bordeaux
9497,Vincent,Baron,Male,2022-09-10,,Product,T5,Limoges
8406,Théodore,Millet,Male,2023-04-04,,Human Resources,T4,Marseille
2438,Diane,Bodin,Female,2024-04-03,,Sales,T3,Lille
8892,Jérôme,Goncalves,Male,2022-06-30,,Data,T5,Bordeaux
3701,Clémence,Carlier,Non-Binary,2025-02-19,,Product,T5,Marseille
1091,Danielle,Thierry,Non-Binary,2023-02-18,,Sales,T1,Lille
3858,Susanne,Germain,Female,2024-11-09,2024-11-14,Product,T4,Limoges
1168,Hélène,Gimenez,Female,2023-01-11,,Data,T1,Bordeaux
6175,Laetitia,Deschamps,Female,2021-10-22,2025-01-03,Product,T4,Limoges
4439,Cécile,Sauvage,Female,2025-06-26,,Sales,T2,Lille
5214,Louise,Goncalves,Non-Binary,2021-06-15,,Engineering,T5,Limoges
6520,Gérard,Diaz,Male,2025-04-20,,Human Resources,T5,Lyon
3305,Gabriel,Royer,Male,2024-06-07,,Product,T4,Nantes
7508,Danielle,Duval,Non-Binary,2024-07-04,,Engineering,T2,Marseille
4397,Denise,Aubry,Non-Binary,2024-02-10,,Engineering,T2,Paris
5206,Nathalie,Imbert,Female,2021-12-20,,Finance,T2,Bordeaux
2588,Marthe,Lopes,Female,2021-06-01,,Finance,T4,Nantes
5588,Bertrand,Lenoir,Male,2024-06-30,,Finance,T5,Paris
1228,Éléonore,Nicolas,Non-Binary,2025-01-21,,Human Resources,T3,Lyon
5331,Adèle,Lagarde,Non-Binary,2024-01-13,,Human Resources,T5,Bordeaux
1290,Tristan,Pons,Male,2025-01-07,,Engineering,T1,Bordeaux
8312,Alphonse,Simon,Male,2021-12-06,,Human Resources,T4,Lille
8557,Eugène,Pineau,Male,2023-11-30,,Finance,T1,Lille
7994,Patrick,Tanguy,Male,2022-11-03,,Product,T5,Limoges
9270,Charles,Cordier,Male,2021-08-30,2024-07-22,Data,T4,Lyon
6705,Joseph,Blanchard,Male,2025-05-18,,Finance,T1,Limoges
8170,Élise,Marion,Female,2022-10-30,,Data,T2,Paris
5690,Frédérique,Fabre,Female,2025-09-18,,Data,T5,Marseille
3209,Adélaïde,Maillet,Non-Binary,2024-06-12,,Product,T1,Marseille
1242,Alix,Guillou,Female,2024-09-15,,Finance,T3,Limoges
7407,Xavier,De Sousa,Male,2023-04-11,,Finance,T2,Bordeaux
7236,Nath,Fontaine,Non-Binary,2021-01-03,,Data,T3,Lyon
4337,Étienne,Delahaye,Male,2025-02-16,,Finance,T2,Lille
9018,Vincent,Raynaud,Male,2024-02-09,,Data,T3,Bordeaux
2536,Patrick,Vaillant,Male,2023-05-24,,Human Resources,T2,Bordeaux
3612,Cécile,Boucher,Female,2024-05-09,,Engineering,T2,Limoges
4930,Agathe,Perret,Non-Binary,2025-01-16,,Human Resources,T2,Paris
6602,Matthieu,Morin,Male,2024-06-26,,Finance,T3,Bordeaux
5641,Sabine,Parent,Female,2024-12-21,,Data,T5,Nantes
6984,Jacqueline,Devaux,Non-Binary,2025-07-29,,Finance,T5,Paris
9062,Marc,Joseph,Male,2021-08-16,,Sales,T1,Nantes
9117,Jean,Bourgeois,Male,2022-08-18,,Engineering,T3,Nantes
8096,Claire,Wagner,Female,2021-03-12,2024-11-08,Finance,T5,Limoges
3121,Arnaude,Foucher,Non-Binary,2022-08-27,2025-02-22,Data,T3,Paris
6450,Denise,Leroux,Non-Binary,2021-03-03,,Finance,T2,Marseille
6374,Antoinette,Simon,Female,2024-04-15,2025-08-06,Engineering,T5,Nantes
7545,Nicolas,Devaux,Male,2025-02-28,,Sales,T2,Bordeaux
3009,Philippine,Chauvin,Female,2020-11-09,,Finance,T1,Nantes
9986,Anne,Leroux,Female,2022-05-19,,Data,T5,Limoges
2539,Arnaude,Thibault,Non-Binary,2021-06-11,,Finance,T3,Nantes
2227,Dorothée,Joly,Non-Binary,2021-03-10,,Engineering,T5,Bordeaux
2667,Marianne,Renard,Female,2025-05-22,,Sales,T1,Paris
5286,Chantal,Vaillant,Non-Binary,2022-04-30,,Data,T5,Paris
3922,Emmanuelle,Robin,Female,2021-04-24,,Human Resources,T2,Limoges
9290,Michel,Valentin,Male,2022-04-26,2023-09-26,Product,T3,Paris
6562,Frédéric,Lévy,Male,2021-12-03,,Engineering,T1,Lille
2515,Arnaude,Godard,Non-Binary,2024-11-24,,Sales,T3,Lille
6214,Louis,Gomes,Male,2022-06-05,,Sales,T1,Lyon
1416,Noël,Costa,Male,2022-07-09,2025-07-07,Product,T2,Limoges
5648,Marine,Andre,Female,2024-01-15,,Finance,T1,Lille
9674,Audrey,Faure,Non-Binary,2024-11-07,,Product,T2,Marseille
2598,Guillaume,Langlois,Male,2022-12-30,2025-02-15,Product,T5,Lille
5296,Inès,Huet,Non-Binary,2024-03-10,,Data,T4,Limoges
3800,Bernard,Bodin,Male,2025-04-05,,Data,T5,Paris
4622,Charles,Leconte,Male,2025-06-09,2025-08-20,Finance,T1,Lyon
6359,Agathe,Meunier,Female,2020-11-16,,Product,T2,Marseille
9421,Jean,Paris,Male,2023-09-30,,Human Resources,T1,Lille
4196,Luce,Gallet,Non-Binary,2024-11-19,2025-05-30,Engineering,T5,Limoges
4807,Jacques,Didier,Male,2024-05-21,,Sales,T4,Lyon
1057,Alexandrie,Meyer,Non-Binary,2024-11-25,,Data,T3,Limoges
8052,Aurélie,Blanchet,Female,2025-05-15,,Product,T2,Lille
9712,Lucas,Lacombe,Male,2021-07-04,2025-08-21,Data,T3,Nantes
5347,Audrey,Albert,Female,2023-07-17,,Sales,T3,Lille
6943,Pénélope,Pires,Female,2021-12-11,,Human Resources,T2,Nantes
2498,Nath,Dupré,Female,2023-02-10,,Product,T3,Limoges
1463,Jeannine,Carpentier,Female,2025-04-26,2025-06-03,Data,T5,Marseille
6156,Théophile,Louis,Male,2022-04-04,,Product,T1,Limoges
8515,Charlotte,Dupont,Female,2023-02-06,,Finance,T1,Marseille
6284,Océane,De Oliveira,Female,2025-04-08,,Engineering,T5,Nantes
2483,Frédérique,Mathieu,Non-Binary,2025-04-19,,Product,T2,Limoges
8395,Claude,Da Costa,Female,2024-10-26,,Human Resources,T1,Paris
2655,Édith,Le Roux,Non-Binary,2023-08-21,,Data,T1,Nantes
4553,Frédérique,Denis,Non-Binary,2021-10-18,,Sales,T3,Paris
3649,Margaud,Chauvin,Non-Binary,2023-09-23,,Human Resources,T4,Marseille
4129,Maryse,Mendès,Female,2025-07-20,,Finance,T4,Limoges
8887,Olivie,Chauveau,Female,2025-06-30,,Human Resources,T5,Lille
8943,Lucas,Charpentier,Male,2024-03-31,,Product,T2,Lyon
5824,Dominique,Diaz,Female,2021-09-23,,Engineering,T1,Lille
1064,Jeannine,Ribeiro,Non-Binary,2021-12-08,,Human Resources,T3,Nantes
4384,Étienne,Gomez,Male,2022-09-09,2023-12-21,Product,T5,Bordeaux
3410,Margot,Lagarde,Non-Binary,2024-09-01,,Finance,T2,Lille
3733,Gilbert,Ferreira,Male,2024-03-29,2025-01-24,Data,T5,Marseille
5630,Sophie,Besnard,Non-Binary,2022-08-30,,Product,T5,Marseille
5064,Patricia,Delahaye,Female,2025-03-24,2025-04-08,Sales,T1,Paris
9838,Alix,Marion,Female,2021-11-21,,Sales,T1,Marseille
2680,Anaïs,Georges,Non-Binary,2022-01-19,,Engineering,T1,Limoges
5949,Claire,Hoarau,Female,2021-03-04,,Product,T1,Marseille
4017,Caroline,Rocher,Non-Binary,2021-02-23,,Engineering,T3,Nantes
9575,Alice,Lenoir,Non-Binary,2020-12-31,,Data,T2,Marseille
5657,Xavier,Perrot,Male,2025-09-18,,Engineering,T1,Bordeaux
2581,Patricia,Fernandes,Non-Binary,2021-10-27,,Sales,T5,Lille
6600,Jeanne,Turpin,Female,2020-11-02,,Data,T1,Marseille
6564,Anastasie,Samson,Non-Binary,2022-12-01,,Finance,T4,Lyon
2349,Charlotte,Menard,Female,2020-11-11,,Engineering,T2,Nantes
8397,Henriette,Noël,Female,2022-07-21,,Engineering,T4,Nantes
6852,Bertrand,Guichard,Male,2025-05-10,,Data,T5,Limoges
9007,Denise,Lacroix,Female,2024-08-31,,Finance,T2,Paris
1484,Noël,Jean,Male,2022-11-15,,Product,T1,Bordeaux
1568,Valentine,Morin,Female,2021-08-26,,Data,T5,Nantes
8314,Joseph,Caron,Male,2025-08-25,2025-09-12,Engineering,T2,Bordeaux
6188,Laure,Léger,Female,2023-03-24,,Product,T5,Limoges
5821,Céline,Rousset,Non-Binary,2021-12-12,2024-09-13,Human Resources,T3,Lille
3013,Dorothée,Wagner,Female,2025-05-16,,Finance,T5,Paris
2711,Raymond,Martins,Male,2020-10-07,,Human Resources,T4,Limoges
7108,Nathalie,De Sousa,Female,2023-01-12,,Data,T4,Lyon
6864,Augustin,Bègue,Male,2024-05-31,,Finance,T5,Lyon
1036,Édith,Couturier,Non-Binary,2021-02-03,,Engineering,T1,Lille
1059,Alix,Marin,Non-Binary,2024-12-06,,Engineering,T1,Nantes
8504,Laurence,Leduc,Non-Binary,2025-08-19,,Engineering,T5,Bordeaux
5513,Anaïs,Benard,Non-Binary,2021-07-24,,Human Resources,T4,Marseille
4417,Augustin,Girard,Male,2024-12-14,,Sales,T1,Nantes
7707,Philippe,Jacquet,Male,2023-01-04,,Finance,T4,Marseille
6328,Adrien,Dos Santos,Male,2022-02-12,,Human Resources,T2,Marseille
8848,Victor,Gosselin,Male,2025-07-29,,Finance,T4,Paris
1286,Margaud,Blanchet,Non-Binary,2021-10-12,,Engineering,T2,Bordeaux
3741,Clémence,Pereira,Non-Binary,2022-12-28,,Sales,T1,Bordeaux
2216,Emmanuelle,Muller,Non-Binary,2021-06-06,,Engineering,T2,Lyon
8254,Renée,Alexandre,Non-Binary,2021-05-04,,Human Resources,T4,Paris
4512,Auguste,Chrétien,Male,2021-11-04,,Data,T5,Bordeaux
6456,Sylvie,Leduc,Female,2023-06-30,,Sales,T5,Limoges
5321,Susan,Collin,Female,2024-07-09,,Sales,T3,Marseille
2390,Marguerite,Sanchez,Non-Binary,2024-02-03,,Human Resources,T1,Limoges
5991,Françoise,Lambert,Female,2022-04-15,,Product,T4,Bordeaux
2574,Roger,Guibert,Male,2025-05-12,,Product,T3,Marseille
5471,Geneviève,Voisin,Female,2022-02-20,,Product,T2,Nantes
4392,Victor,Lelièvre,Male,2021-09-09,,Data,T4,Nantes
4137,Catherine,Diaz,Female,2023-04-08,2024-01-13,Finance,T5,Lyon
8190,Emmanuel,Roche,Male,2024-03-13,2025-08-27,Sales,T5,Nantes
2816,Alfred,Moreno,Male,2025-07-06,,Product,T4,Marseille
9955,Catherine,Joseph,Female,2025-08-29,,Human Resources,T5,Marseille
5654,David,Lebreton,Male,2024-05-13,,Data,T1,Bordeaux
5763,François,Buisson,Male,2021-01-07,,Sales,T5,Bordeaux
9644,Timothée,Hervé,Male,2024-04-20,2024-11-24,Human Resources,T4,Paris
2471,Arthur,Blondel,Male,2023-03-05,,Finance,T4,Limoges
3833,Diane,Gillet,Non-Binary,2022-05-14,,Engineering,T4,Lille
1638,Dorothée,Collin,Female,2022-06-12,,Product,T3,Marseille
6025,Geneviève,Paris,Non-Binary,2020-10-17,2025-02-11,Sales,T1,Nantes
1966,Geneviève,Verdier,Female,2021-03-09,,Human Resources,T1,Nantes
6002,Aimée,Lucas,Female,2022-12-10,2023-01-08,Product,T5,Lille
6148,Éric,Deschamps,Male,2025-01-15,,Product,T1,Lille
8456,Diane,Hubert,Female,2021-11-04,,Sales,T4,Marseille
1428,Alexandre,Wagner,Male,2022-04-23,,Product,T4,Paris
8204,Claire,Hardy,Female,2023-11-20,,Finance,T3,Lyon
5490,Susanne,Maillot,Female,2023-06-15,,Human Resources,T3,Marseille
9240,Sophie,Gimenez,Non-Binary,2022-06-22,,Data,T3,Paris
4950,Luce,Toussaint,Female,2025-01-21,,Sales,T2,Lille
8820,Hortense,Da Silva,Female,2021-05-18,,Data,T3,Marseille
8204,Gabrielle,Foucher,Non-Binary,2022-06-01,,Product,T3,Nantes
2388,Christiane,Thibault,Female,2024-06-11,,Finance,T1,Paris
1286,Marianne,Maurice,Non-Binary,2024-09-24,2025-06-24,Human Resources,T1,Paris
7162,Véronique,Hernandez,Female,2025-07-21,2025-08-17,Engineering,T2,Nantes
8847,Pauline,Bernard,Non-Binary,2021-10-20,,Product,T4,Bordeaux
6688,Marianne,Thibault,Female,2023-09-25,,Data,T2,Nantes
1789,Lucie,Schmitt,Non-Binary,2024-11-23,,Engineering,T2,Paris
9772,Guillaume,Weber,Male,2022-11-13,,Product,T2,Lyon
8914,Camille,Lévy,Female,2025-01-28,,Engineering,T3,Lille
7789,Hélène,Camus,Non-Binary,2025-07-02,,Engineering,T4,Bordeaux
6848,Joséphine,Payet,Female,2023-03-17,,Engineering,T4,Bordeaux
9126,Marthe,Guérin,Non-Binary,2025-03-20,2025-07-29,Finance,T2,Lille
9025,Zoé,Perret,Female,2023-04-27,,Product,T4,Lyon
3763,Alexandrie,Carre,Non-Binary,2022-07-04,,Engineering,T2,Paris
7806,Alix,Morel,Female,2021-09-10,2024-12-07,Product,T5,Paris
2568,Isaac,Collin,Male,2022-11-20,2024-05-12,Sales,T3,Bordeaux
1369,Célina,Bourgeois,Non-Binary,2022-03-17,,Product,T3,Lille
3463,Véronique,Techer,Female,2020-12-08,,Engineering,T3,Nantes
1729,Clémence,Bodin,Non-Binary,2023-11-18,,Product,T2,Bordeaux
2111,Thibault,Moreno,Male,2022-01-09,,Human Resources,T3,Lyon
2888,Capucine,Gallet,Female,2021-09-04,,Product,T3,Bordeaux
2796,Françoise,Gomes,Non-Binary,2021-06-10,,Human Resources,T2,Nantes
1433,Geneviève,Hubert,Non-Binary,2024-09-12,2025-02-21,Engineering,T4,Lille
4119,Daniel,Maillard,Male,2022-10-04,,Engineering,T5,Paris
1775,Mathilde,Gomez,Female,2023-12-08,,Sales,T1,Paris
1634,Noémi,Rossi,Non-Binary,2022-09-15,,Human Resources,T1,Bordeaux
4351,William,Delahaye,Male,2021-03-29,,Finance,T1,Paris
7809,Lorraine,Jacquot,Female,2024-02-08,,Product,T4,Marseille
9074,Sébastien,Lambert,Male,2025-08-20,,Engineering,T3,Paris
3473,Astrid,Rolland,Non-Binary,2021-06-16,2022-07-11,Human Resources,T3,Bordeaux
8249,Grégoire,Alexandre,Male,2021-09-02,,Sales,T4,Lyon
6657,Mathilde,Techer,Non-Binary,2025-07-21,,Data,T4,Bordeaux
7501,Célina,Pasquier,Non-Binary,2021-11-15,2023-12-11,Product,T5,Marseille
6330,Colette,Jourdan,Non-Binary,2023-05-25,2024-08-13,Data,T5,Lille
5402,Étienne,Benoit,Male,2021-04-24,,Engineering,T4,Nantes
6492,Noël,Humbert,Male,2024-01-12,2024-09-15,Product,T5,Paris
7179,Susan,Guérin,Female,2021-10-26,,Product,T1,Lille
8706,Théophile,Mary,Male,2023-01-12,,Data,T2,Paris
3107,Denise,Hardy,Female,2024-01-03,,Sales,T3,Paris
9235,Nicole,Ollivier,Non-Binary,2021-08-24,,Product,T2,Limoges
4242,Susan,Gallet,Female,2023-12-13,,Data,T1,Bordeaux
6086,Dorothée,Ollivier,Non-Binary,2025-08-15,,Sales,T5,Nantes
3947,Vincent,Étienne,Male,2022-10-03,,Product,T1,Paris
4228,Julien,Picard,Male,2025-07-21,2025-09-29,Finance,T1,Lille
3452,Mathilde,Marchal,Female,2024-09-17,,Human Resources,T5,Paris
2170,Adélaïde,Thomas,Female,2023-01-03,,Sales,T4,Marseille
4196,Émilie,Weiss,Female,2025-02-11,,Human Resources,T1,Marseille
9788,Agnès,Bruneau,Non-Binary,2020-10-17,,Data,T1,Paris
7769,Monique,Grenier,Female,2024-06-25,,Product,T4,Bordeaux
5692,Thibault,Gautier,Male,2024-07-18,,Sales,T4,Nantes
9979,William,Peron,Male,2023-03-05,,Engineering,T5,Limoges
8126,Lucie,Goncalves,Non-Binary,2022-01-28,2024-04-05,Product,T4,Lyon
9738,François,Besson,Male,2024-09-27,2024-12-12,Engineering,T5,Paris
2877,Roland,Ollivier,Male,2024-12-14,,Finance,T5,Bordeaux
1083,Alexandre,Jacques,Male,2022-10-02,2024-07-23,Engineering,T2,Lille
5922,Susanne,Coulon,Non-Binary,2023-05-05,,Finance,T1,Lille
8531,Sophie,Noël,Female,2021-07-21,,Product,T3,Bordeaux
1817,Margaux,Coste,Female,2021-03-31,,Human Resources,T3,Paris
6238,Valentine,Albert,Non-Binary,2024-08-10,,Product,T4,Bordeaux
4483,Édouard,Gimenez,Male,2025-02-26,2025-03-13,Data,T2,Limoges
8019,Zoé,Martins,Female,2020-12-24,,Sales,T4,Nantes
3780,Pierre,Lambert,Male,2021-08-01,2021-08-28,Product,T5,Nantes
1281,Adrienne,Adam,Non-Binary,2023-08-13,,Human Resources,T4,Lyon
7722,Isaac,Olivier,Male,2024-10-06,,Finance,T2,Nantes
9877,Margaret,Pelletier,Female,2020-12-26,,Product,T1,Paris
2012,Bernadette,Garnier,Female,2025-09-23,2025-10-01,Finance,T1,Bordeaux
9294,Astrid,Torres,Female,2024-11-27,,Engineering,T2,Limoges
7210,Adrien,Gallet,Male,2024-11-21,,Finance,T4,Nantes
7507,Constance,Pons,Non-Binary,2020-11-27,2024-03-04,Human Resources,T4,Paris
7160,Anaïs,Collet,Female,2023-02-09,2024-07-15,Human Resources,T5,Nantes
3580,Charlotte,Fischer,Non-Binary,2022-02-08,,Product,T2,Bordeaux
5227,Marine,Leroux,Non-Binary,2025-02-19,,Data,T4,Lyon
8931,Marianne,Menard,Non-Binary,2020-11-04,2024-01-30,Product,T5,Lyon
9247,Guy,Potier,Male,2025-01-31,,Data,T5,Lille
7654,Michelle,Brunel,Female,2024-02-21,,Product,T5,Paris
5382,Diane,Sauvage,Female,2022-10-19,,Sales,T2,Limoges
4299,Andrée,Mercier,Non-Binary,2024-03-03,,Sales,T1,Paris
2039,Colette,Bouvet,Female,2021-09-25,,Sales,T4,Marseille
7874,Constance,Bourgeois,Non-Binary,2024-10-10,,Sales,T4,Limoges
9915,Simone,Renaud,Female,2023-10-05,,Product,T4,Lyon
9130,Simone,Rolland,Female,2023-05-06,,Product,T1,Bordeaux
6668,Alphonse,Schneider,Male,2025-02-28,,Data,T2,Marseille
3394,Lucy,Durand,Female,2025-06-20,,Sales,T5,Nantes
5181,Amélie,Ribeiro,Non-Binary,2023-02-14,,Engineering,T1,Limoges
5084,Anaïs,Chartier,Non-Binary,2023-03-04,,Engineering,T1,Lille
4517,Agnès,Gay,Non-Binary,2024-09-10,,Data,T1,Bordeaux
5872,Bertrand,Carlier,Male,2022-03-26,,Data,T2,Lyon
1745,Margot,Perez,Non-Binary,2021-10-27,,Finance,T5,Bordeaux
1532,Olivier,Bailly,Male,2025-06-25,,Finance,T5,Lyon
2793,Susanne,Philippe,Female,2023-03-25,,Data,T4,Bordeaux
6352,Étienne,Hebert,Male,2024-03-09,,Sales,T5,Paris
1146,Xavier,Diaz,Male,2022-04-24,,Finance,T3,Lille
3515,William,Guillot,Male,2024-12-10,2025-03-05,Product,T1,Marseille
9779,Denise,Robin,Female,2024-11-16,,Human Resources,T3,Lyon
7205,Alfred,Gautier,Male,2021-08-06,2023-02-07,Human Resources,T1,Lyon
2465,Stéphane,Brunel,Male,2021-02-10,,Data,T2,Lille
2224,Hélène,Roussel,Non-Binary,2022-06-03,,Finance,T2,Paris
1694,Zoé,Lebon,Female,2021-02-09,,Data,T3,Bordeaux
7394,Astrid,Berger,Non-Binary,2022-04-27,,Data,T1,Lyon
2356,Jean,Lucas,Male,2024-11-04,,Sales,T4,Lyon
7245,Nicolas,Salmon,Male,2023-01-02,,Product,T3,Nantes
1974,Théodore,Thomas,Male,2023-11-30,,Human Resources,T5,Marseille
4756,Valérie,Paul,Female,2024-01-25,,Engineering,T1,Limoges
2140,Hugues,Martineau,Male,2024-12-22,,Engineering,T3,Nantes
2450,Marcel,Raynaud,Male,2022-11-13,,Data,T3,Limoges
7390,Alfred,Merle,Male,2024-07-17,,Sales,T1,Paris
8500,Michel,Legrand,Male,2023-11-26,,Human Resources,T3,Lyon
9997,Marcelle,Dupuy,Female,2023-06-21,,Finance,T3,Lille
1790,Agnès,Lacroix,Female,2021-09-30,,Human Resources,T4,Limoges
7368,Josette,Goncalves,Non-Binary,2020-11-11,,Human Resources,T3,Marseille
7044,Josette,Leclercq,Female,2024-02-20,,Human Resources,T3,Limoges
6772,Claude,Henry,Female,2023-11-07,,Finance,T1,Paris
9931,Colette,Le Gall,Non-Binary,2020-11-23,,Human Resources,T4,Limoges
8475,Jeannine,De Oliveira,Female,2021-08-08,2022-03-10,Finance,T5,Nantes
9303,Adrien,Rodriguez,Male,2023-06-17,,Product,T2,Lyon
1389,Julie,Barre,Non-Binary,2025-04-09,,Finance,T2,Lyon
2293,Patrick,Guilbert,Male,2023-04-06,,Sales,T5,Bordeaux
2035,Antoinette,Vincent,Non-Binary,2021-06-10,,Sales,T3,Limoges
6934,Arnaude,Paris,Female,2024-08-07,,Human Resources,T3,Marseille
8353,Célina,Adam,Non-Binary,2025-07-05,,Data,T5,Marseille
8203,Éléonore,Grondin,Female,2025-07-30,,Sales,T3,Paris
3964,Agathe,Joly,Female,2023-11-14,,Product,T5,Lyon
2101,Élodie,Benoit,Female,2024-10-03,,Data,T4,Nantes
5630,Michèle,Moreno,Female,2025-06-30,,Product,T4,Nantes
7436,Audrey,Colin,Non-Binary,2023-11-29,,Engineering,T4,Nantes
9415,Claudine,Renaud,Female,2024-01-30,,Sales,T3,Marseille
1608,Zoé,Pages,Female,2022-01-12,2022-05-09,Data,T3,Nantes
7214,Thibault,Tanguy,Male,2024-08-21,2025-04-14,Finance,T3,Limoges
